,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
17,,31/03/2016,West Indies,Wankhede Stadium,-,0,0.00,1/42,19,20.84,,1,,,,22 years 116 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
18,,18/06/2016,Zimbabwe,Harare Sports Club,-,0,0.00,2/24,21,20.00,,1,,,,22 years 195 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
19,,20/06/2016,Zimbabwe,Harare Sports Club,-,0,0.00,3/11,24,17.96,,1,,,,22 years 197 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
20,,22/06/2016,Zimbabwe,Harare Sports Club,-,0,0.00,0/23,24,18.92,1,2,,,,22 years 199 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
21,,27/08/2016,West Indies,Central Broward Regional Park,-,0,0.00,2/47,26,19.27,,2,,,,22 years 265 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
22,,28/08/2016,West Indies,Central Broward Regional Park,-,0,0.00,2/26,28,18.82,,2,,,,22 years 266 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
23,3,26/01/2017,England,Green Park,0*,0,0.00,0/26,28,19.75,,2,,,,23 years 51 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
24,4,29/01/2017,England,Vidarbha Cricket Association Stadium,0*,0,0.00,2/20,30,19.10,1,3,,,,23 years 54 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
25,,01/02/2017,England,M Chinnaswamy Stadium,-,0,0.00,3/14,33,17.79,,3,,,,23 years 57 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
26,,06/09/2017,Sri Lanka,R Premadasa Stadium,-,0,0.00,1/38,34,18.38,,3,,,,23 years 274 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
27,,07/10/2017,Australia,JSCA International Stadium Complex,-,0,0.00,2/17,36,17.83,1,4,,,,23 years 305 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
28,5,10/10/2017,Australia,Barsapara Cricket Stadium,7,7,3.50,1/25,37,18.03,,4,,,,23 years 308 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
29,,01/11/2017,New Zealand,Arun Jaitley Stadium,-,7,3.50,1/37,38,18.53,,4,,,,23 years 330 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
30,6,04/11/2017,New Zealand,Saurashtra Cricket Association Stadium,1*,8,4.00,0/23,38,19.13,,4,,,,23 years 333 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
31,,07/11/2017,New Zealand,Greenfield International Stadium,-,8,4.00,2/9,40,18.40,,4,,,,23 years 336 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
32,,20/12/2017,Sri Lanka,Barabati Stadium,-,8,4.00,0/10,40,18.65,,4,,,,24 years 14 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
33,,22/12/2017,Sri Lanka,Holkar Cricket Stadium,-,8,4.00,0/21,40,19.18,,4,,,,24 years 16 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
34,,18/02/2018,South Africa,Wanderers Stadium,-,8,4.00,0/32,40,19.98,,4,,,,24 years 74 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
35,,24/02/2018,South Africa,Newlands,-,8,4.00,1/39,41,20.44,,4,,,,24 years 80 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
36,,27/06/2018,Ireland,The Village,-,8,4.00,2/19,43,19.93,,4,,,,24 years 203 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
37,,04/11/2018,West Indies,Eden Gardens,-,8,4.00,1/27,44,20.09,,4,,,,24 years 333 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
38,,06/11/2018,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,-,8,4.00,2/20,46,19.65,2,6,,,,24 years 335 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
39,,21/11/2018,Australia,Brisbane Cricket Ground,-,8,4.00,1/21,47,19.68,,6,,,,24 years 350 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
40,,23/11/2018,Australia,Melbourne Cricket Ground,-,8,4.00,1/20,48,19.69,,6,,,,24 years 352 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
41,,25/11/2018,Australia,Sydney Cricket Ground,-,8,4.00,0/38,48,20.48,,6,,,,24 years 354 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
42,,24/02/2019,Australia,Dr YS Rajasekhara Reddy Cricket Stadium,-,8,4.00,3/16,51,19.59,,6,,,,25 years 80 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
43,,27/02/2019,Australia,M Chinnaswamy Stadium,-,8,4.00,0/30,51,20.18,,6,,,,25 years 83 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
44,,05/01/2020,Sri Lanka,Barsapara Cricket Stadium,-,8,4.00,,51,20.18,,6,,,,26 years 30 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
45,,07/01/2020,Sri Lanka,Holkar Cricket Stadium,-,8,4.00,1/32,52,20.40,,6,,,,26 years 32 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
46,,10/01/2020,Sri Lanka,Maharashtra Cricket Association Stadium,-,8,4.00,1/5,53,20.11,1,7,,,,26 years 35 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
47,,24/01/2020,New Zealand,Eden Park,-,8,4.00,1/31,54,20.31,,7,,,,26 years 49 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
48,,26/01/2020,New Zealand,Eden Park,-,8,4.00,1/21,55,20.33,,7,,,,26 years 51 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
49,,29/01/2020,New Zealand,Seddon Park,-,8,4.00,0/45,55,21.15,,7,,,,26 years 54 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
50,,31/01/2020,New Zealand,Westpac Stadium,-,8,4.00,1/20,56,21.13,,7,,,,26 years 56 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
51,,02/02/2020,New Zealand,Bay Oval,-,8,4.00,3/12,59,20.25,,7,,,,26 years 58 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
52,,24/10/2021,Pakistan,Dubai International Cricket Stadium,-,8,4.00,0/22,59,20.63,,7,,,,27 years 322 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
53,,31/10/2021,New Zealand,Dubai International Cricket Stadium,-,8,4.00,2/19,61,20.26,,7,,,,27 years 329 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
54,,03/11/2021,Afghanistan,Sheikh Zayed Stadium,-,8,4.00,1/25,62,20.34,,7,,,,27 years 332 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
55,,05/11/2021,Scotland,Dubai International Cricket Stadium,-,8,4.00,2/10,64,19.86,,7,,,,27 years 334 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
56,,08/11/2021,Namibia,Dubai International Cricket Stadium,-,8,4.00,2/19,66,19.55,,7,,,,27 years 337 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
57,,24/02/2022,Sri Lanka,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,-,8,4.00,0/19,66,19.83,,7,,,,28 years 80 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
58,,26/02/2022,Sri Lanka,Himachal Pradesh Cricket Association Stadium,-,8,4.00,1/24,67,19.90,,7,,,,28 years 82 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
59,7,09/07/2022,England,Edgbaston,0*,8,4.00,2/10,69,19.46,,7,,,,28 years 215 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
60,,23/09/2022,Australia,Vidarbha Cricket Association Stadium,-,8,4.00,1/23,70,19.51,,7,,,,28 years 291 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
61,,25/09/2022,Australia,Rajiv Gandhi International Stadium,-,8,4.00,0/50,70,20.23,,7,,,,28 years 293 days,"Jasprit Bumrah
            - T20 Internationals - Progressive Averages and Aggregates Summary"
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,,18/06/2016,Zimbabwe,Harare Sports Club,-,0,,1/38,1,38.00,,0,,,,25 years 331 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
3,,20/06/2016,Zimbabwe,Harare Sports Club,-,0,,1/19,2,28.50,,0,,,,25 years 333 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
4,,22/06/2016,Zimbabwe,Harare Sports Club,-,0,,1/32,3,29.67,2,2,,,,25 years 335 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
5,,26/01/2017,England,Green Park,-,0,,2/27,5,23.20,,2,,,,26 years 187 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
6,,29/01/2017,England,Vidarbha Cricket Association Stadium,-,0,,0/33,5,29.80,,2,,,,26 years 190 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
7,,01/02/2017,England,M Chinnaswamy Stadium,-,0,,6/25,11,15.82,,2,,,,26 years 193 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
8,,06/09/2017,Sri Lanka,R Premadasa Stadium,-,0,,3/43,14,15.50,,2,,,,27 years 45 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
9,,07/10/2017,Australia,JSCA International Stadium Complex,-,0,,1/23,15,16.00,,2,,,,27 years 76 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
10,1,10/10/2017,Australia,Barsapara Cricket Stadium,3*,3,,0/29,15,17.93,,2,,,,27 years 79 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
11,,01/11/2017,New Zealand,Arun Jaitley Stadium,-,3,,2/26,17,17.35,,2,,,,27 years 101 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
12,,04/11/2017,New Zealand,Saurashtra Cricket Association Stadium,-,3,,1/36,18,18.39,,2,,,,27 years 104 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
13,,07/11/2017,New Zealand,Greenfield International Stadium,-,3,,0/8,18,18.83,,2,,,,27 years 107 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
14,,20/12/2017,Sri Lanka,Barabati Stadium,-,3,,4/23,22,16.45,1,3,,,,27 years 150 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
15,,22/12/2017,Sri Lanka,Holkar Cricket Stadium,-,3,,4/52,26,15.92,1,4,,,,27 years 152 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
16,,18/02/2018,South Africa,Wanderers Stadium,-,3,,1/39,27,16.78,1,5,,,,27 years 210 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
17,,21/02/2018,South Africa,SuperSport Park,-,3,,0/64,27,19.15,,5,,,,27 years 213 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
18,,06/03/2018,Sri Lanka,R Premadasa Stadium,-,3,,2/37,29,19.10,,5,,,,27 years 226 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
19,,08/03/2018,Bangladesh,R Premadasa Stadium,-,3,,1/19,30,19.10,1,6,,,,27 years 228 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
20,,12/03/2018,Sri Lanka,R Premadasa Stadium,-,3,,1/34,31,19.58,1,7,,,,27 years 232 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
21,,14/03/2018,Bangladesh,R Premadasa Stadium,-,3,,1/21,32,19.63,,7,,,,27 years 234 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
22,,18/03/2018,Bangladesh,R Premadasa Stadium,-,3,,3/18,35,18.46,,7,,,,27 years 238 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
23,,27/06/2018,Ireland,The Village,-,3,,3/38,38,18.00,,7,,,,27 years 339 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
24,,29/06/2018,Ireland,The Village,-,3,,3/21,41,17.20,,7,,,,27 years 341 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
25,,03/07/2018,England,Old Trafford,-,3,,0/34,41,18.02,,7,,,,27 years 345 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
26,,06/07/2018,England,Sophia Gardens,-,3,,1/28,42,18.26,,7,,,,27 years 348 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
27,,08/07/2018,England,County Ground (Bristol),-,3,,0/30,42,18.98,,7,,,,27 years 350 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
28,,11/11/2018,West Indies,MA Chidambaram Stadium,-,3,,2/28,44,18.75,,7,,,,28 years 111 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
29,2,06/02/2019,New Zealand,Westpac Stadium,1,4,4.00,1/35,45,19.11,,7,,,,28 years 198 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
30,,08/02/2019,New Zealand,Eden Park,-,4,4.00,0/37,45,19.93,,7,,,,28 years 200 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
31,3,24/02/2019,Australia,Dr YS Rajasekhara Reddy Cricket Stadium,0*,4,4.00,1/28,46,20.11,,7,,,,28 years 216 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
32,,27/02/2019,Australia,M Chinnaswamy Stadium,-,4,4.00,0/47,46,21.13,,7,,,,28 years 219 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
33,,03/11/2019,Bangladesh,Arun Jaitley Stadium,-,4,4.00,1/24,47,21.19,,7,,,,29 years 103 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
34,,07/11/2019,Bangladesh,Saurashtra Cricket Association Stadium,-,4,4.00,2/28,49,20.90,,7,,,,29 years 107 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
35,,10/11/2019,Bangladesh,Vidarbha Cricket Association Stadium,-,4,4.00,1/43,50,21.34,,7,,,,29 years 110 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
36,,06/12/2019,West Indies,Rajiv Gandhi International Stadium,-,4,4.00,2/36,52,21.21,,7,,,,29 years 136 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
37,,08/12/2019,West Indies,Greenfield International Stadium,-,4,4.00,0/36,52,21.90,,7,,,,29 years 138 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
38,,10/01/2020,Sri Lanka,Maharashtra Cricket Association Stadium,-,4,4.00,0/33,52,22.54,,7,,,,29 years 171 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
39,,24/01/2020,New Zealand,Eden Park,-,4,4.00,1/32,53,22.72,1,8,,,,29 years 185 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
40,,26/01/2020,New Zealand,Eden Park,-,4,4.00,0/33,53,23.34,1,9,,,,29 years 187 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
41,,29/01/2020,New Zealand,Seddon Park,-,4,4.00,1/36,54,23.57,,9,,,,29 years 190 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
42,4,31/01/2020,New Zealand,Westpac Stadium,1,5,2.50,1/38,55,23.84,,9,,,,29 years 192 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
43,,02/02/2020,New Zealand,Bay Oval,-,5,2.50,0/28,55,24.35,,9,,,,29 years 194 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
44,,04/12/2020,Australia,Manuka Oval,-,5,2.50,3/25,58,23.52,,9,,,,30 years 134 days,"Yuzvendra Chahal
            - T20 Internationals - Progressive Averages and Aggregates Summary"
